School Year,Enrolled School ID,Enrolled School Name,Enrolled School Zip Code,Catchment School ID,Catchment School Name,Catchment School Zip Code,Student Counts
2021-2022,7260,Ellwood School,19126-2848,5500,"Marshall, Thurgood School",19120-3147,1
2021-2022,7260,Ellwood School,19126-2848,6200,"Day, Anna B. School",19138-1032,4
2021-2022,7260,Ellwood School,19126-2848,6300,"Logan, James School",19141-1545,2
2021-2022,7260,Ellwood School,19126-2848,6340,"Pennell, Joseph Elementary",19141-1324,1
2021-2022,7260,Ellwood School,19126-2848,6350,"Pennypacker, Samuel School",19138-1228,5
2021-2022,7260,Ellwood School,19126-2848,6470,"Kelly, John B. School",19144-4022,4
2021-2022,7260,Ellwood School,19126-2848,7220,"Carnell, Laura H. School",19111-5826,1
2021-2022,7260,Ellwood School,19126-2848,7260,Ellwood School,19126-2848,189
2021-2022,7260,Ellwood School,19126-2848,7270,"Finletter, Thomas K. School",19120-2024,3
2021-2022,7260,Ellwood School,19126-2848,7280,"Franklin, Benjamin School",19120-1629,2
2021-2022,7260,Ellwood School,19126-2848,7320,"Howe, Julia Ward School",19141-4121,1
2021-2022,7260,Ellwood School,19126-2848,7380,"McClure, Alexander K. School",19140-2516,1
2021-2022,7260,Ellwood School,19126-2848,7400,Olney Elementary School,19120-3246,1
2021-2022,7260,Ellwood School,19126-2848,7490,Prince Hall School,19141-1401,12
2021-2022,7260,Ellwood School,19126-2848,7530,"Rowen, William School",19126-1534,5
2021-2022,7260,Ellwood School,19126-2848,8130,Northeast Community Propel Academy,19136-3539,1
2021-2022,7260,Ellwood School,19126-2848,8400,"Frank, Anne School",19115-3319,2
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,2340,"McCall, Gen. George A. School",19106-4139,2
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,3419,Lindley Academy Charter at Birney,19141-3920,1
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,3420,Mastery Charter at Cleveland,19140-3555,1
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,3421,Universal Charter Creighton,19120-2130,18
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,3422,Philadelphia Charter For Arts and Sciences,19124-2505,1
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,3423,Memphis St. Charter at J.P. Jones,19134-4314,2
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,3426,Mastery Charter at Pastorius,19138-1744,3
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,4300,"Heston, Edward School",19131-4002,1
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,4440,"Allen, Dr. Ethel School",19132-1834,1
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,5250,"Dunbar, Paul L. School",19122-2513,1
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,5420,"Welsh, John School",19133-2933,1
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,5490,Cayuga School,19140-2302,1
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,5500,"Marshall, Thurgood School",19120-3147,2
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,5530,"Sheridan, Philip H. School",19134-1309,1
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,6200,"Day, Anna B. School",19138-1032,1
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,6300,"Logan, James School",19141-1545,1
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,6340,"Pennell, Joseph Elementary",19141-1324,2
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,6360,Roosevelt Elementary School,19144-1631,4
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,6380,Shawmont School,19128-4032,1
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,7100,"Cooke, Jay Elementary School",19141-2603,5
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,7110,"Harding, Warren G. Middle Sch",19124-2818,4
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,7130,"Wagner, Gen. Louis Middle Sch.",19126-3410,11
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,7220,"Carnell, Laura H. School",19111-5826,1
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,7270,"Finletter, Thomas K. School",19120-2024,502
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,7280,"Franklin, Benjamin School",19120-1629,4
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,7290,"Stearne, Allen M. School",19124-4047,2
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,7310,Feltonville Intermediate,19120-4449,2
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,7320,"Howe, Julia Ward School",19141-4121,1
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,7330,"Lawton, Henry W. School",19135-3644,1
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,7350,"Lowell, James R. School",19120-1871,9
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,7360,"Marshall, John School",19124-3653,2
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,7370,"Washington, Grover Jr. Middle",19120-2514,11
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,7380,"McClure, Alexander K. School",19140-2516,1
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,7390,"Morrison, Andrew J. School",19120-3311,1
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,7400,Olney Elementary School,19120-3246,7
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,7530,"Rowen, William School",19126-1534,2
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,7730,"Clemente, Roberto Middle Schl",19140-2725,3
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,8120,"Wilson, Woodrow Middle School",19111-3851,1
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,8200,"Allen, Ethan School",19149-3123,2
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,8230,"Crossan, Kennedy C. School",19111-3614,2
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,8240,"Disston, Hamilton School",19135-2243,2
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,8250,"Forrest, Edwin School",19136-4022,1
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,8300,Mayfair School,19149-1413,1
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,8770,Hancock Demonstration School,19114-1927,1
2021-2022,7270,"Finletter, Thomas K. School",19120-2024,Data Not Available,Data Not Available,Data Not Available,1
2021-2022,7280,"Franklin, Benjamin School",19120-1629,1130,Tilden Middle School,19142-2218,1
2021-2022,7280,"Franklin, Benjamin School",19120-1629,1400,"Patterson, John M. School",19142-1727,1
2021-2022,7280,"Franklin, Benjamin School",19120-1629,1410,"Rhoads, James School",19139-1721,1
2021-2022,7280,"Franklin, Benjamin School",19120-1629,3409,Mastery Charter at Smedley,19124-1359,1
2021-2022,7280,"Franklin, Benjamin School",19120-1629,3411,Universal Charter Daroff,19139-1301,2
2021-2022,7280,"Franklin, Benjamin School",19120-1629,3421,Universal Charter Creighton,19120-2130,30
2021-2022,7280,"Franklin, Benjamin School",19120-1629,3422,Philadelphia Charter For Arts and Sciences,19124-2505,1
2021-2022,7280,"Franklin, Benjamin School",19120-1629,3423,Memphis St. Charter at J.P. Jones,19134-4314,5
2021-2022,7280,"Franklin, Benjamin School",19120-1629,3426,Mastery Charter at Pastorius,19138-1744,2
2021-2022,7280,"Franklin, Benjamin School",19120-1629,4440,"Allen, Dr. Ethel School",19132-1834,7
2021-2022,7280,"Franklin, Benjamin School",19120-1629,4560,"Kelley, William D. School",19121-2701,1
2021-2022,7280,"Franklin, Benjamin School",19120-1629,5210,"Brown, Henry A. School",19125-1341,1
2021-2022,7280,"Franklin, Benjamin School",19120-1629,5530,"Sheridan, Philip H. School",19134-1309,1
2021-2022,7280,"Franklin, Benjamin School",19120-1629,5590,"Webster, John H. School",19134-2651,1
2021-2022,7280,"Franklin, Benjamin School",19120-1629,5680,"Munoz-Marin, Hon Luis School",19140-5721,4
2021-2022,7280,"Franklin, Benjamin School",19120-1629,6200,"Day, Anna B. School",19138-1032,1
2021-2022,7280,"Franklin, Benjamin School",19120-1629,6300,"Logan, James School",19141-1545,2
2021-2022,7280,"Franklin, Benjamin School",19120-1629,6310,"McCloskey, John F. School",19150-1028,1
2021-2022,7280,"Franklin, Benjamin School",19120-1629,6340,"Pennell, Joseph Elementary",19141-1324,1
2021-2022,7280,"Franklin, Benjamin School",19120-1629,6360,Roosevelt Elementary School,19144-1631,4
2021-2022,7280,"Franklin, Benjamin School",19120-1629,7100,"Cooke, Jay Elementary School",19141-2603,1
2021-2022,7280,"Franklin, Benjamin School",19120-1629,7110,"Harding, Warren G. Middle Sch",19124-2818,6
2021-2022,7280,"Franklin, Benjamin School",19120-1629,7130,"Wagner, Gen. Louis Middle Sch.",19126-3410,1
2021-2022,7280,"Franklin, Benjamin School",19120-1629,7220,"Carnell, Laura H. School",19111-5826,7
2021-2022,7280,"Franklin, Benjamin School",19120-1629,7270,"Finletter, Thomas K. School",19120-2024,1
2021-2022,7280,"Franklin, Benjamin School",19120-1629,7280,"Franklin, Benjamin School",19120-1629,530
2021-2022,7280,"Franklin, Benjamin School",19120-1629,7320,"Howe, Julia Ward School",19141-4121,1
2021-2022,7280,"Franklin, Benjamin School",19120-1629,7350,"Lowell, James R. School",19120-1871,3
2021-2022,7280,"Franklin, Benjamin School",19120-1629,7370,"Washington, Grover Jr. Middle",19120-2514,2
2021-2022,7280,"Franklin, Benjamin School",19120-1629,7460,"Ziegler, William H. School",19149-3446,1
2021-2022,7280,"Franklin, Benjamin School",19120-1629,8120,"Wilson, Woodrow Middle School",19111-3851,3
2021-2022,7280,"Franklin, Benjamin School",19120-1629,8160,Baldi Middle School,19115-3609,1
2021-2022,7280,"Franklin, Benjamin School",19120-1629,8200,"Allen, Ethan School",19149-3123,1
2021-2022,7280,"Franklin, Benjamin School",19120-1629,8230,"Crossan, Kennedy C. School",19111-3614,1
2021-2022,7280,"Franklin, Benjamin School",19120-1629,8310,"Moore, J. Hampton School",19111-4520,1
2021-2022,7280,"Franklin, Benjamin School",19120-1629,8350,"Spruance, Gilbert School",19149-2816,2
2021-2022,7280,"Franklin, Benjamin School",19120-1629,8390,"Fitzpatrick, A. L. School",19154-3516,1
2021-2022,7280,"Franklin, Benjamin School",19120-1629,Data Not Available,Data Not Available,Data Not Available,3
2021-2022,7290,"Stearne, Allen M. School",19124-4047,1200,"Barry, John Elementary School",19139-2304,1
2021-2022,7290,"Stearne, Allen M. School",19124-4047,3406,Aspira Charter at Stetson,19134-2202,4
2021-2022,7290,"Stearne, Allen M. School",19124-4047,3409,Mastery Charter at Smedley,19124-1359,35
2021-2022,7290,"Stearne, Allen M. School",19124-4047,3416,Mastery Charter at Gratz,19140-3408,1
2021-2022,7290,"Stearne, Allen M. School",19124-4047,3422,Philadelphia Charter For Arts and Sciences,19124-2505,18
2021-2022,7290,"Stearne, Allen M. School",19124-4047,3423,Memphis St. Charter at J.P. Jones,19134-4314,3
2021-2022,7290,"Stearne, Allen M. School",19124-4047,4380,"Peirce, Thomas M. School",19132-4841,1
2021-2022,7290,"Stearne, Allen M. School",19124-4047,4560,"Kelley, William D. School",19121-2701,3
2021-2022,7290,"Stearne, Allen M. School",19124-4047,5260,"Elkin, Lewis School",19134-2335,3
2021-2022,7290,"Stearne, Allen M. School",19124-4047,5320,"Hartranft, John F. School",19133-2226,1
2021-2022,7290,"Stearne, Allen M. School",19124-4047,5560,Spring Garden School,19123-2521,1
2021-2022,7290,"Stearne, Allen M. School",19124-4047,5590,"Webster, John H. School",19134-2651,1
2021-2022,7290,"Stearne, Allen M. School",19124-4047,6210,"Edmonds, Franklin S. School",19150-2424,1
2021-2022,7290,"Stearne, Allen M. School",19124-4047,6350,"Pennypacker, Samuel School",19138-1228,2
2021-2022,7290,"Stearne, Allen M. School",19124-4047,7110,"Harding, Warren G. Middle Sch",19124-2818,18
2021-2022,7290,"Stearne, Allen M. School",19124-4047,7130,"Wagner, Gen. Louis Middle Sch.",19126-3410,2
2021-2022,7290,"Stearne, Allen M. School",19124-4047,7150,Juniata Park Academy,19124-4820,1
2021-2022,7290,"Stearne, Allen M. School",19124-4047,7220,"Carnell, Laura H. School",19111-5826,1
2021-2022,7290,"Stearne, Allen M. School",19124-4047,7280,"Franklin, Benjamin School",19120-1629,1
2021-2022,7290,"Stearne, Allen M. School",19124-4047,7290,"Stearne, Allen M. School",19124-4047,321
2021-2022,7290,"Stearne, Allen M. School",19124-4047,7350,"Lowell, James R. School",19120-1871,1
2021-2022,7290,"Stearne, Allen M. School",19124-4047,7360,"Marshall, John School",19124-3653,4
2021-2022,7290,"Stearne, Allen M. School",19124-4047,7390,"Morrison, Andrew J. School",19120-3311,2
2021-2022,7290,"Stearne, Allen M. School",19124-4047,7430,"Sullivan, James J. School",19124-2040,3
2021-2022,7290,"Stearne, Allen M. School",19124-4047,7490,Prince Hall School,19141-1401,1
2021-2022,7290,"Stearne, Allen M. School",19124-4047,7510,"Bethune, Mary McLeod School",19140-5305,1
2021-2022,7290,"Stearne, Allen M. School",19124-4047,8260,Fox Chase School,19111-2505,1
2021-2022,7290,"Stearne, Allen M. School",19124-4047,8300,Mayfair School,19149-1413,1
2021-2022,7290,"Stearne, Allen M. School",19124-4047,8340,"Solis-Cohen, Solomon School",19149-1743,1
2021-2022,7290,"Stearne, Allen M. School",19124-4047,Data Not Available,Data Not Available,Data Not Available,2
2021-2022,7300,"Hopkinson, Francis School",19124-5300,1300,"Harrington, Avery D. School",19143-3117,1
2021-2022,7300,"Hopkinson, Francis School",19124-5300,1490,"Blankenburg, Rudolph School",19131-4629,1
2021-2022,7300,"Hopkinson, Francis School",19124-5300,2260,"Childs, George W. School",19146-3131,1
2021-2022,7300,"Hopkinson, Francis School",19124-5300,2340,"McCall, Gen. George A. School",19106-4139,1
2021-2022,7300,"Hopkinson, Francis School",19124-5300,2490,"Waring, Laura W. School",19130-3903,1
2021-2022,7300,"Hopkinson, Francis School",19124-5300,3406,Aspira Charter at Stetson,19134-2202,4
2021-2022,7300,"Hopkinson, Francis School",19124-5300,3409,Mastery Charter at Smedley,19124-1359,4
2021-2022,7300,"Hopkinson, Francis School",19124-5300,3420,Mastery Charter at Cleveland,19140-3555,2
2021-2022,7300,"Hopkinson, Francis School",19124-5300,3421,Universal Charter Creighton,19120-2130,3
2021-2022,7300,"Hopkinson, Francis School",19124-5300,3422,Philadelphia Charter For Arts and Sciences,19124-2505,4
2021-2022,7300,"Hopkinson, Francis School",19124-5300,3423,Memphis St. Charter at J.P. Jones,19134-4314,14
2021-2022,7300,"Hopkinson, Francis School",19124-5300,4530,"Gideon, Edward School",19121-1810,2
2021-2022,7300,"Hopkinson, Francis School",19124-5300,5170,"De Burgos, J. Elementary",19133-3111,1
2021-2022,7300,"Hopkinson, Francis School",19124-5300,5260,"Elkin, Lewis School",19134-2335,1
2021-2022,7300,"Hopkinson, Francis School",19124-5300,5320,"Hartranft, John F. School",19133-2226,2
2021-2022,7300,"Hopkinson, Francis School",19124-5300,5350,"McKinley, William School",19122-1546,1
2021-2022,7300,"Hopkinson, Francis School",19124-5300,5390,Potter-Thomas School,19133-2824,3
2021-2022,7300,"Hopkinson, Francis School",19124-5300,5400,Richmond School,19134-4956,2
2021-2022,7300,"Hopkinson, Francis School",19124-5300,5420,"Welsh, John School",19133-2933,1
2021-2022,7300,"Hopkinson, Francis School",19124-5300,5440,"Willard, Frances E. School",19134-3108,1
2021-2022,7300,"Hopkinson, Francis School",19124-5300,5500,"Marshall, Thurgood School",19120-3147,1
2021-2022,7300,"Hopkinson, Francis School",19124-5300,5530,"Sheridan, Philip H. School",19134-1309,2
2021-2022,7300,"Hopkinson, Francis School",19124-5300,5560,Spring Garden School,19123-2521,1
2021-2022,7300,"Hopkinson, Francis School",19124-5300,5590,"Webster, John H. School",19134-2651,5
2021-2022,7300,"Hopkinson, Francis School",19124-5300,5680,"Munoz-Marin, Hon Luis School",19140-5721,6
2021-2022,7300,"Hopkinson, Francis School",19124-5300,6390,"Steel, Edward School",19140-1717,1
2021-2022,7300,"Hopkinson, Francis School",19124-5300,7100,"Cooke, Jay Elementary School",19141-2603,1
2021-2022,7300,"Hopkinson, Francis School",19124-5300,7110,"Harding, Warren G. Middle Sch",19124-2818,11
2021-2022,7300,"Hopkinson, Francis School",19124-5300,7130,"Wagner, Gen. Louis Middle Sch.",19126-3410,2
2021-2022,7300,"Hopkinson, Francis School",19124-5300,7150,Juniata Park Academy,19124-4820,29
2021-2022,7300,"Hopkinson, Francis School",19124-5300,7220,"Carnell, Laura H. School",19111-5826,1
2021-2022,7300,"Hopkinson, Francis School",19124-5300,7280,"Franklin, Benjamin School",19120-1629,2
2021-2022,7300,"Hopkinson, Francis School",19124-5300,7290,"Stearne, Allen M. School",19124-4047,5
2021-2022,7300,"Hopkinson, Francis School",19124-5300,7300,"Hopkinson, Francis School",19124-5300,491
2021-2022,7300,"Hopkinson, Francis School",19124-5300,7310,Feltonville Intermediate,19120-4449,1
2021-2022,7300,"Hopkinson, Francis School",19124-5300,7330,"Lawton, Henry W. School",19135-3644,1
2021-2022,7300,"Hopkinson, Francis School",19124-5300,7360,"Marshall, John School",19124-3653,3
2021-2022,7300,"Hopkinson, Francis School",19124-5300,7370,"Washington, Grover Jr. Middle",19120-2514,3
2021-2022,7300,"Hopkinson, Francis School",19124-5300,7380,"McClure, Alexander K. School",19140-2516,1
2021-2022,7300,"Hopkinson, Francis School",19124-5300,7400,Olney Elementary School,19120-3246,1
2021-2022,7300,"Hopkinson, Francis School",19124-5300,7440,"Taylor, Bayard School",19140-4538,2
2021-2022,7300,"Hopkinson, Francis School",19124-5300,7500,Feltonville Arts & Sciences,19120-4417,3
2021-2022,7300,"Hopkinson, Francis School",19124-5300,7730,"Clemente, Roberto Middle Schl",19140-2725,4
2021-2022,7300,"Hopkinson, Francis School",19124-5300,8120,"Wilson, Woodrow Middle School",19111-3851,2
2021-2022,7300,"Hopkinson, Francis School",19124-5300,8140,"Meehan, Austin Middle School",19152-4533,4
2021-2022,7300,"Hopkinson, Francis School",19124-5300,8230,"Crossan, Kennedy C. School",19111-3614,1
2021-2022,7300,"Hopkinson, Francis School",19124-5300,8250,"Forrest, Edwin School",19136-4022,1
2021-2022,7300,"Hopkinson, Francis School",19124-5300,8270,"Holme, Thomas School",19114-2859,2
2021-2022,7300,"Hopkinson, Francis School",19124-5300,8310,"Moore, J. Hampton School",19111-4520,2
2021-2022,7300,"Hopkinson, Francis School",19124-5300,8340,"Solis-Cohen, Solomon School",19149-1743,2
2021-2022,7300,"Hopkinson, Francis School",19124-5300,Data Not Available,Data Not Available,Data Not Available,1
2021-2022,7310,Feltonville Intermediate,19120-4449,3409,Mastery Charter at Smedley,19124-1359,5
2021-2022,7310,Feltonville Intermediate,19120-4449,3415,Mastery Charter at Clymer,19133-1236,1
2021-2022,7310,Feltonville Intermediate,19120-4449,3421,Universal Charter Creighton,19120-2130,19
