School Year,Enrolled School ID,Enrolled School Name,Enrolled School Zip Code,Catchment School ID,Catchment School Name,Catchment School Zip Code,Student Counts
2020-2021,3318,Freire Charter School,19103,5420,"Welsh, John School",19133,2
2020-2021,3318,Freire Charter School,19103,5500,"Marshall, Thurgood School",19120,2
2020-2021,3318,Freire Charter School,19103,5560,Spring Garden School,19123,2
2020-2021,3318,Freire Charter School,19103,5590,"Webster, John H. School",19134,1
2020-2021,3318,Freire Charter School,19103,5700,Kensington High School,19125,19
2020-2021,3318,Freire Charter School,19103,6030,Roxborough High School,19128,7
2020-2021,3318,Freire Charter School,19103,6060,"King, Martin Luther High Sch.",19138,55
2020-2021,3318,Freire Charter School,19103,6210,"Edmonds, Franklin S. School",19150,3
2020-2021,3318,Freire Charter School,19103,6220,"Emlen, Eleanor C. School",19119,1
2020-2021,3318,Freire Charter School,19103,6260,"Houston, Henry H. School",19119,1
2020-2021,3318,Freire Charter School,19103,6310,"McCloskey, John F. School",19150,1
2020-2021,3318,Freire Charter School,19103,6320,"Mifflin, Thomas School",19129,2
2020-2021,3318,Freire Charter School,19103,6340,"Pennell, Joseph Elementary",19141,2
2020-2021,3318,Freire Charter School,19103,6350,"Pennypacker, Samuel School",19138,7
2020-2021,3318,Freire Charter School,19103,6360,Roosevelt Elementary School,19144,14
2020-2021,3318,Freire Charter School,19103,6390,"Steel, Edward School",19140,7
2020-2021,3318,Freire Charter School,19103,6440,"Lingelbach, Anna L. School",19144,3
2020-2021,3318,Freire Charter School,19103,7010,Frankford High School,19124,12
2020-2021,3318,Freire Charter School,19103,7100,"Cooke, Jay Elementary School",19141,1
2020-2021,3318,Freire Charter School,19103,7110,"Harding, Warren G. Middle Sch",19124,8
2020-2021,3318,Freire Charter School,19103,7120,"Fels, Samuel High School",19124,33
2020-2021,3318,Freire Charter School,19103,7130,"Wagner, Gen. Louis Middle Sch.",19126,22
2020-2021,3318,Freire Charter School,19103,7150,Juniata Park Academy,19124,1
2020-2021,3318,Freire Charter School,19103,7220,"Carnell, Laura H. School",19111,2
2020-2021,3318,Freire Charter School,19103,7260,Ellwood School,19126,2
2020-2021,3318,Freire Charter School,19103,7270,"Finletter, Thomas K. School",19120,2
2020-2021,3318,Freire Charter School,19103,7280,"Franklin, Benjamin School",19120,4
2020-2021,3318,Freire Charter School,19103,7290,"Stearne, Allen M. School",19124,2
2020-2021,3318,Freire Charter School,19103,7300,"Hopkinson, Francis School",19124,1
2020-2021,3318,Freire Charter School,19103,7310,Feltonville Intermediate,19120,2
2020-2021,3318,Freire Charter School,19103,7330,"Lawton, Henry W. School",19135,1
2020-2021,3318,Freire Charter School,19103,7370,"Washington, Grover Jr. Middle",19120,11
2020-2021,3318,Freire Charter School,19103,7380,"McClure, Alexander K. School",19140,1
2020-2021,3318,Freire Charter School,19103,7390,"Morrison, Andrew J. School",19120,1
2020-2021,3318,Freire Charter School,19103,7510,"Bethune, Mary McLeod School",19140,7
2020-2021,3318,Freire Charter School,19103,7730,"Clemente, Roberto Middle Schl",19140,6
2020-2021,3318,Freire Charter School,19103,8010,"Lincoln, Abraham High School",19136,6
2020-2021,3318,Freire Charter School,19103,8020,Northeast High School,19111,5
2020-2021,3318,Freire Charter School,19103,8030,"Washington, George High School",19116,1
2020-2021,3318,Freire Charter School,19103,8120,"Wilson, Woodrow Middle School",19111,4
2020-2021,3318,Freire Charter School,19103,8140,"Meehan, Austin Middle School",19152,4
2020-2021,3318,Freire Charter School,19103,8160,Baldi Middle School,19115,2
2020-2021,3318,Freire Charter School,19103,8200,"Allen, Ethan School",19149,4
2020-2021,3318,Freire Charter School,19103,8250,"Forrest, Edwin School",19136,2
2020-2021,3318,Freire Charter School,19103,8350,"Spruance, Gilbert School",19149,3
2020-2021,3318,Freire Charter School,19103,8360,Rhawnhurst School,19152,1
2020-2021,3318,Freire Charter School,19103,8410,"Pollock, Robert B. School",19152,1
2020-2021,3318,Freire Charter School,19103,Data Not Available,Data Not Available,Data Not Available,7
2020-2021,3321,"Math, Civics And Sciences",19123,1010,"Bartram, John High School",19142,19
2020-2021,3321,"Math, Civics And Sciences",19123,1020,West Philadelphia High School,19139,9
2020-2021,3321,"Math, Civics And Sciences",19123,1100,"Sayre, William L. High School",19139,18
2020-2021,3321,"Math, Civics And Sciences",19123,1130,Tilden Middle School,19142,10
2020-2021,3321,"Math, Civics And Sciences",19123,1200,"Barry, John Elementary School",19139,17
2020-2021,3321,"Math, Civics And Sciences",19123,1230,"Bryant, William C. School",19143,8
2020-2021,3321,"Math, Civics And Sciences",19123,1250,"Catharine, Joseph School",19142,1
2020-2021,3321,"Math, Civics And Sciences",19123,1260,"Comegys, Benjamin B. School",19143,3
2020-2021,3321,"Math, Civics And Sciences",19123,1290,"Hamilton, Andrew School",19139,4
2020-2021,3321,"Math, Civics And Sciences",19123,1300,"Harrington, Avery D. School",19143,2
2020-2021,3321,"Math, Civics And Sciences",19123,1340,"Lea, Henry C.",19139,1
2020-2021,3321,"Math, Civics And Sciences",19123,1350,"Longstreth, William C. School",19143,5
2020-2021,3321,"Math, Civics And Sciences",19123,1360,"McMichael, Morton School",19104,11
2020-2021,3321,"Math, Civics And Sciences",19123,1370,Mitchell Elementary School,19143,3
2020-2021,3321,"Math, Civics And Sciences",19123,1380,"Morton, Thomas G. School",19142,1
2020-2021,3321,"Math, Civics And Sciences",19123,1390,"Powel, Samuel School",19104,1
2020-2021,3321,"Math, Civics And Sciences",19123,1400,"Patterson, John M. School",19142,4
2020-2021,3321,"Math, Civics And Sciences",19123,1410,"Rhoads, James School",19139,5
2020-2021,3321,"Math, Civics And Sciences",19123,1420,"Washington, Martha School",19104,1
2020-2021,3321,"Math, Civics And Sciences",19123,1440,Penrose School,19153,6
2020-2021,3321,"Math, Civics And Sciences",19123,1460,"Anderson, Add B. School",19143,4
2020-2021,3321,"Math, Civics And Sciences",19123,1470,"Locke, Alain School",19139,2
2020-2021,3321,"Math, Civics And Sciences",19123,1490,"Blankenburg, Rudolph School",19131,8
2020-2021,3321,"Math, Civics And Sciences",19123,2000,South Philadelphia H.S.,19148,11
2020-2021,3321,"Math, Civics And Sciences",19123,2010,"Franklin, Benjamin High School",19130,10
2020-2021,3321,"Math, Civics And Sciences",19123,2160,"Furness, Horace High School",19148,3
2020-2021,3321,"Math, Civics And Sciences",19123,2210,Bache-Martin School,19130,2
2020-2021,3321,"Math, Civics And Sciences",19123,2260,"Childs, George W. School",19146,5
2020-2021,3321,"Math, Civics And Sciences",19123,2320,"Girard, Stephen School",19145,3
2020-2021,3321,"Math, Civics And Sciences",19123,2370,"McDaniel, Delaplaine School",19145,6
2020-2021,3321,"Math, Civics And Sciences",19123,2390,"Morris, Robert School",19121,7
2020-2021,3321,"Math, Civics And Sciences",19123,2450,"Stanton, Edwin M. School",19146,5
2020-2021,3321,"Math, Civics And Sciences",19123,2480,"Arthur, Chester A. School",19146,1
2020-2021,3321,"Math, Civics And Sciences",19123,2490,"Waring, Laura W. School",19130,2
2020-2021,3321,"Math, Civics And Sciences",19123,2540,"Key, Francis Scott School",19148,1
2020-2021,3321,"Math, Civics And Sciences",19123,2590,"Nebinger, George W. School",19147,2
2020-2021,3321,"Math, Civics And Sciences",19123,3368,Belmont Elementary Charter,19104,3
2020-2021,3321,"Math, Civics And Sciences",19123,3406,Aspira Charter at Stetson,19134,2
2020-2021,3321,"Math, Civics And Sciences",19123,3407,Mastery Charter at Harrity,19143,6
2020-2021,3321,"Math, Civics And Sciences",19123,3408,Mastery Charter at Mann,19131,4
2020-2021,3321,"Math, Civics And Sciences",19123,3409,Mastery Charter at Smedley,19124,2
2020-2021,3321,"Math, Civics And Sciences",19123,3410,Universal Charter Bluford,19131,4
2020-2021,3321,"Math, Civics And Sciences",19123,3411,Universal Charter Daroff,19139,1
2020-2021,3321,"Math, Civics And Sciences",19123,3412,Mastery Charter at Frederick Douglass,19121,2
2020-2021,3321,"Math, Civics And Sciences",19123,3414,Aspira Olney Charter High,19120,11
2020-2021,3321,"Math, Civics And Sciences",19123,3415,Mastery Charter at Clymer,19133,4
2020-2021,3321,"Math, Civics And Sciences",19123,3416,Mastery Charter at Gratz,19140,26
2020-2021,3321,"Math, Civics And Sciences",19123,3417,Universal Charter Audenried,19145,12
2020-2021,3321,"Math, Civics And Sciences",19123,3418,Universal Charter Vare,19145,4
2020-2021,3321,"Math, Civics And Sciences",19123,3419,Lindley Academy Charter at Birney,19141,6
2020-2021,3321,"Math, Civics And Sciences",19123,3420,Mastery Charter at Cleveland,19140,15
2020-2021,3321,"Math, Civics And Sciences",19123,3421,Universal Charter Creighton,19120,4
2020-2021,3321,"Math, Civics And Sciences",19123,3422,Philadelphia Charter For Arts and Sciences,19124,3
2020-2021,3321,"Math, Civics And Sciences",19123,3423,Memphis St. Charter at J.P. Jones,19134,2
2020-2021,3321,"Math, Civics And Sciences",19123,3424,Universal Charter Alcorn,19146,4
2020-2021,3321,"Math, Civics And Sciences",19123,3426,Mastery Charter at Pastorius,19138,11
2020-2021,3321,"Math, Civics And Sciences",19123,3427,Mastery Charter at Wister,19144,8
2020-2021,3321,"Math, Civics And Sciences",19123,3428,G.L.A. Charter at Huey,19143,3
2020-2021,3321,"Math, Civics And Sciences",19123,4020,Overbrook High School,19131,27
2020-2021,3321,"Math, Civics And Sciences",19123,4140,Strawberry Mansion High School,19121,25
2020-2021,3321,"Math, Civics And Sciences",19123,4220,"Blaine, James G. School",19121,14
2020-2021,3321,"Math, Civics And Sciences",19123,4240,"Cassidy, Lewis C Academics Plus",19151,6
2020-2021,3321,"Math, Civics And Sciences",19123,4270,"Dick, William School",19121,14
2020-2021,3321,"Math, Civics And Sciences",19123,4280,"Gompers, Samuel School",19131,1
2020-2021,3321,"Math, Civics And Sciences",19123,4300,"Heston, Edward School",19131,9
2020-2021,3321,"Math, Civics And Sciences",19123,4320,"Lamberton, Robert E Elementary",19151,3
2020-2021,3321,"Math, Civics And Sciences",19123,4350,Rhodes Elementary School,19132,18
2020-2021,3321,"Math, Civics And Sciences",19123,4360,Kenderton Elementary,19140,6
2020-2021,3321,"Math, Civics And Sciences",19123,4370,Overbrook Elementary School,19151,2
2020-2021,3321,"Math, Civics And Sciences",19123,4380,"Peirce, Thomas M. School",19129,7
2020-2021,3321,"Math, Civics And Sciences",19123,4440,"Allen, Dr. Ethel School",19132,7
2020-2021,3321,"Math, Civics And Sciences",19123,4460,"Duckrey, Tanner School",19121,12
2020-2021,3321,"Math, Civics And Sciences",19123,4470,"Wright, Richard R. School",19132,5
2020-2021,3321,"Math, Civics And Sciences",19123,4530,"Gideon, Edward School",19121,10
2020-2021,3321,"Math, Civics And Sciences",19123,4560,"Kelley, William D. School",19121,10
2020-2021,3321,"Math, Civics And Sciences",19123,4570,"Meade, Gen. George G. School",19121,18
2020-2021,3321,"Math, Civics And Sciences",19123,5020,"Edison, Thomas A. High School",19140,10
2020-2021,3321,"Math, Civics And Sciences",19123,5160,Penn Treaty High School,19125,2
2020-2021,3321,"Math, Civics And Sciences",19123,5180,Vaux High School,19121,8
2020-2021,3321,"Math, Civics And Sciences",19123,5250,"Dunbar, Paul L. School",19122,8
2020-2021,3321,"Math, Civics And Sciences",19123,5260,"Elkin, Lewis School",19134,1
2020-2021,3321,"Math, Civics And Sciences",19123,5320,"Hartranft, John F. School",19133,7
2020-2021,3321,"Math, Civics And Sciences",19123,5330,"Hunter, William H. School",19133,1
2020-2021,3321,"Math, Civics And Sciences",19123,5340,"Ludlow, James R. School",19122,4
2020-2021,3321,"Math, Civics And Sciences",19123,5350,"McKinley, William School",19122,4
2020-2021,3321,"Math, Civics And Sciences",19123,5370,"Moffet, John School",19122,2
2020-2021,3321,"Math, Civics And Sciences",19123,5390,Potter-Thomas School,19133,3
2020-2021,3321,"Math, Civics And Sciences",19123,5400,Richmond School,19134,1
2020-2021,3321,"Math, Civics And Sciences",19123,5470,"Cramp, William School",19140,1
2020-2021,3321,"Math, Civics And Sciences",19123,5480,"Kearny, Gen. Philip School",19123,3
2020-2021,3321,"Math, Civics And Sciences",19123,5490,Cayuga School,19140,5
2020-2021,3321,"Math, Civics And Sciences",19123,5500,"Marshall, Thurgood School",19120,7
2020-2021,3321,"Math, Civics And Sciences",19123,5560,Spring Garden School,19123,10
2020-2021,3321,"Math, Civics And Sciences",19123,5680,"Munoz-Marin, Hon Luis School",19140,2
2020-2021,3321,"Math, Civics And Sciences",19123,5700,Kensington High School,19125,2
2020-2021,3321,"Math, Civics And Sciences",19123,6030,Roxborough High School,19128,12
2020-2021,3321,"Math, Civics And Sciences",19123,6060,"King, Martin Luther High Sch.",19138,70
2020-2021,3321,"Math, Civics And Sciences",19123,6200,"Day, Anna B. School",19138,9
2020-2021,3321,"Math, Civics And Sciences",19123,6210,"Edmonds, Franklin S. School",19150,16
2020-2021,3321,"Math, Civics And Sciences",19123,6220,"Emlen, Eleanor C. School",19119,2
2020-2021,3321,"Math, Civics And Sciences",19123,6260,"Houston, Henry H. School",19119,2
2020-2021,3321,"Math, Civics And Sciences",19123,6270,Jenks Academy Arts & Sciences,19118,3
2020-2021,3321,"Math, Civics And Sciences",19123,6300,"Logan, James School",19141,4
2020-2021,3321,"Math, Civics And Sciences",19123,6310,"McCloskey, John F. School",19150,2
2020-2021,3321,"Math, Civics And Sciences",19123,6320,"Mifflin, Thomas School",19129,2
2020-2021,3321,"Math, Civics And Sciences",19123,6340,"Pennell, Joseph Elementary",19141,10
2020-2021,3321,"Math, Civics And Sciences",19123,6350,"Pennypacker, Samuel School",19138,12
2020-2021,3321,"Math, Civics And Sciences",19123,6360,Roosevelt Elementary School,19144,21
2020-2021,3321,"Math, Civics And Sciences",19123,6380,Shawmont School,19128,2
2020-2021,3321,"Math, Civics And Sciences",19123,6390,"Steel, Edward School",19140,27
2020-2021,3321,"Math, Civics And Sciences",19123,6440,"Lingelbach, Anna L. School",19144,2
2020-2021,3321,"Math, Civics And Sciences",19123,6470,"Kelly, John B. School",19144,11
2020-2021,3321,"Math, Civics And Sciences",19123,7010,Frankford High School,19124,14
2020-2021,3321,"Math, Civics And Sciences",19123,7100,"Cooke, Jay Elementary School",19141,8
2020-2021,3321,"Math, Civics And Sciences",19123,7110,"Harding, Warren G. Middle Sch",19124,10
2020-2021,3321,"Math, Civics And Sciences",19123,7120,"Fels, Samuel High School",19124,16
2020-2021,3321,"Math, Civics And Sciences",19123,7130,"Wagner, Gen. Louis Middle Sch.",19126,23
2020-2021,3321,"Math, Civics And Sciences",19123,7200,Barton School,19120,1
2020-2021,3321,"Math, Civics And Sciences",19123,7220,"Carnell, Laura H. School",19111,3
2020-2021,3321,"Math, Civics And Sciences",19123,7260,Ellwood School,19126,6
2020-2021,3321,"Math, Civics And Sciences",19123,7270,"Finletter, Thomas K. School",19120,12
2020-2021,3321,"Math, Civics And Sciences",19123,7280,"Franklin, Benjamin School",19120,6
2020-2021,3321,"Math, Civics And Sciences",19123,7290,"Stearne, Allen M. School",19124,2
2020-2021,3321,"Math, Civics And Sciences",19123,7310,Feltonville Intermediate,19120,1
2020-2021,3321,"Math, Civics And Sciences",19123,7320,"Howe, Julia Ward School",19141,1
2020-2021,3321,"Math, Civics And Sciences",19123,7330,"Lawton, Henry W. School",19135,1
2020-2021,3321,"Math, Civics And Sciences",19123,7350,"Lowell, James R. School",19120,5
2020-2021,3321,"Math, Civics And Sciences",19123,7360,"Marshall, John School",19124,1
2020-2021,3321,"Math, Civics And Sciences",19123,7370,"Washington, Grover Jr. Middle",19120,4
2020-2021,3321,"Math, Civics And Sciences",19123,7380,"McClure, Alexander K. School",19140,2
2020-2021,3321,"Math, Civics And Sciences",19123,7390,"Morrison, Andrew J. School",19120,4
2020-2021,3321,"Math, Civics And Sciences",19123,7400,Olney Elementary School,19120,1
2020-2021,3321,"Math, Civics And Sciences",19123,7430,"Sullivan, James J. School",19124,3
2020-2021,3321,"Math, Civics And Sciences",19123,7440,"Taylor, Bayard School",19140,1
2020-2021,3321,"Math, Civics And Sciences",19123,7460,"Ziegler, William H. School",19149,2
2020-2021,3321,"Math, Civics And Sciences",19123,7490,Prince Hall School,19141,5
2020-2021,3321,"Math, Civics And Sciences",19123,7510,"Bethune, Mary McLeod School",19140,6
2020-2021,3321,"Math, Civics And Sciences",19123,7530,"Rowen, William School",19126,3
2020-2021,3321,"Math, Civics And Sciences",19123,7730,"Clemente, Roberto Middle Schl",19140,4
2020-2021,3321,"Math, Civics And Sciences",19123,8010,"Lincoln, Abraham High School",19136,12
